curve.id.new,temperature,predicted_rate_var
168_fecundity/body weight_n. nevadensis_116.4236111,32.79884326243478,2.352461201610791
168_fecundity/body weight_n. nevadensis_116.4236111,19.86388607804348,0.7984095448846543
168_fecundity/body weight_n. nevadensis_116.4236111,31.86388607804348,4.168516804114835
168_fecundity/body weight_n. nevadensis_116.4236111,31.480016490956523,4.907702085333151
168_fecundity/body weight_n. nevadensis_116.4236111,32.76874323143478,3.844345518298384
111_fecundity_Drosophila_25.761,18,28.695437346358563
111_fecundity_Drosophila_25.761,25,58.96098203877978
111_fecundity_Drosophila_39.891,18,41.129521411248255
111_fecundity_Drosophila_39.891,25,74.09772058563313
159_thorax length_melanogaster_-4.77913_F,10,0.9757794874923429
159_thorax length_melanogaster_-4.77913_F,18,0.9877547093282001
159_thorax length_melanogaster_-4.77913_F,14,1.0247719290545625
159_thorax length_melanogaster_-4.77913_F,15,1.0567724599274562
159_thorax length_melanogaster_-4.77913_F,12,1.04771057331219
159_thorax length_melanogaster_-4.77913_F,21,1.0093160524391172
159_thorax length_melanogaster_-4.77913_F,16,1.0816183276156774
159_thorax length_melanogaster_-4.77913_F,21,1.0471337330609256
159_thorax length_melanogaster_-4.77913_F,21,1.0989810123107209
159_thorax length_melanogaster_-4.77913_F,27,1.0522169333724187
159_thorax length_melanogaster_-4.77913_F,26,1.0693494043376188
159_thorax length_melanogaster_-4.77913_F,28,1.05925309018498
159_thorax length_melanogaster_-0.57549_F,10,0.9897581426906192
159_thorax length_melanogaster_-0.57549_F,18,0.9928934782662064
159_thorax length_melanogaster_-0.57549_F,14,1.040028261277217
159_thorax length_melanogaster_-0.57549_F,15,1.0757655048404078
159_thorax length_melanogaster_-0.57549_F,12,1.0709707996167066
159_thorax length_melanogaster_-0.57549_F,21,1.0155411584184182
159_thorax length_melanogaster_-0.57549_F,16,1.1028380735486736
159_thorax length_melanogaster_-0.57549_F,21,1.0575364771098008
159_thorax length_melanogaster_-0.57549_F,21,1.1147030878264188
159_thorax length_melanogaster_-0.57549_F,27,1.0548021236223963
159_thorax length_melanogaster_-0.57549_F,26,1.0744868748563856
159_thorax length_melanogaster_-0.57549_F,28,1.0595924119326647
159_thorax length_melanogaster_-4.77913_M,10,0.8503530608400559
159_thorax length_melanogaster_-4.77913_M,18,0.8561470345792022
159_thorax length_melanogaster_-4.77913_M,14,0.9017395067345007
159_thorax length_melanogaster_-4.77913_M,15,0.9380424024673151
159_thorax length_melanogaster_-4.77913_M,12,0.9330413361974672
159_thorax length_melanogaster_-4.77913_M,21,0.8807118467262063
159_thorax length_melanogaster_-4.77913_M,16,0.965435575274835
159_thorax length_melanogaster_-4.77913_M,21,0.9221213819942922
159_thorax length_melanogaster_-4.77913_M,21,0.9782667719953436
159_thorax length_melanogaster_-4.77913_M,27,0.9210108834917827
159_thorax length_melanogaster_-4.77913_M,26,0.9398007384252971
159_thorax length_melanogaster_-4.77913_M,28,0.9252347841779893
159_thorax length_melanogaster_-0.57549_M,10,0.8395900989511592
159_thorax length_melanogaster_-0.57549_M,18,0.8453840328762459
159_thorax length_melanogaster_-0.57549_M,14,0.8986270965972276
159_thorax length_melanogaster_-0.57549_M,15,0.9422306029240226
159_thorax length_melanogaster_-0.57549_M,12,0.9403197683459303
159_thorax length_melanogaster_-0.57549_M,21,0.8777375820349673
159_thorax length_melanogaster_-0.57549_M,16,0.9742010551360714
159_thorax length_melanogaster_-0.57549_M,21,0.9239164944229001
159_thorax length_melanogaster_-0.57549_M,21,0.985386483183224
159_thorax length_melanogaster_-0.57549_M,27,0.9197315173148968
159_thorax length_melanogaster_-0.57549_M,26,0.9396631630444119
159_thorax length_melanogaster_-0.57549_M,28,0.9208665619303065
159_thorax length_simulans_-4.77913_F,10,0.9553035877321784
159_thorax length_simulans_-4.77913_F,18,0.9403814118325851
159_thorax length_simulans_-4.77913_F,14,0.9986422789882766
159_thorax length_simulans_-4.77913_F,15,1.0334131911875652
159_thorax length_simulans_-4.77913_F,12,1.0347520303069682
159_thorax length_simulans_-4.77913_F,16,1.059325984213143
159_thorax length_simulans_-4.77913_F,21,1.0006450297957252
159_thorax length_simulans_-4.77913_F,21,1.0607520824818863
159_thorax length_simulans_-4.77913_F,27,0.9844607636362314
159_thorax length_simulans_-4.77913_F,26,1.0075230281245893
159_thorax length_simulans_-4.77913_F,28,0.9876675725499924
159_thorax length_simulans_-0.57549_F,10,0.9658127406795014
159_thorax length_simulans_-0.57549_F,18,0.9440776840141415
159_thorax length_simulans_-0.57549_F,14,1.0128377470764791
159_thorax length_simulans_-0.57549_F,15,1.0523078101212657
159_thorax length_simulans_-0.57549_F,12,1.0564542957095866
159_thorax length_simulans_-0.57549_F,16,1.081377400237928
159_thorax length_simulans_-0.57549_F,21,1.011693847407612
159_thorax length_simulans_-0.57549_F,21,1.0793502911971689
159_thorax length_simulans_-0.57549_F,27,0.9893400365605967
159_thorax length_simulans_-0.57549_F,26,1.015657019751551
159_thorax length_simulans_-0.57549_F,28,0.9913818436945041
159_thorax length_simulans_-4.77913_M,10,0.8904550797469748
159_thorax length_simulans_-4.77913_M,18,0.8623461187480919
159_thorax length_simulans_-4.77913_M,14,0.9197486483783046
159_thorax length_simulans_-4.77913_M,15,0.9475490765978434
159_thorax length_simulans_-4.77913_M,12,0.9545477554922301
159_thorax length_simulans_-4.77913_M,16,0.9677601256230535
159_thorax length_simulans_-4.77913_M,21,0.90810134175262
159_thorax length_simulans_-4.77913_M,21,0.9593009058576547
159_thorax length_simulans_-4.77913_M,27,0.8827569960819228
159_thorax length_simulans_-4.77913_M,26,0.9042777893079038
159_thorax length_simulans_-4.77913_M,28,0.8834289358378075
159_thorax length_simulans_-0.57549_M,10,0.8768354306584117
159_thorax length_simulans_-0.57549_M,18,0.8450670661793261
159_thorax length_simulans_-0.57549_M,14,0.9156657703678917
159_thorax length_simulans_-0.57549_M,15,0.9536751131880051
159_thorax length_simulans_-0.57549_M,12,0.962993494687748
159_thorax length_simulans_-0.57549_M,16,0.9817692411801654
159_thorax length_simulans_-0.57549_M,21,0.9104901712858349
159_thorax length_simulans_-0.57549_M,21,0.9739839166004194
159_thorax length_simulans_-0.57549_M,27,0.8849566539311082
159_thorax length_simulans_-0.57549_M,26,0.9083871126003125
159_thorax length_simulans_-0.57549_M,28,0.8805362702300695
159_winglength_melanogaster_-4.77913_F,10,2.59688817077406
159_winglength_melanogaster_-4.77913_F,12,2.833366582017243
159_winglength_melanogaster_-4.77913_F,14,2.6989141835479566
159_winglength_melanogaster_-4.77913_F,15,2.7991671907357523
159_winglength_melanogaster_-4.77913_F,16,2.868709018803083
159_winglength_melanogaster_-4.77913_F,18,2.51633334179878
159_winglength_melanogaster_-4.77913_F,21,2.566878404125498
159_winglength_melanogaster_-4.77913_F,21,2.6822014086931087
159_winglength_melanogaster_-4.77913_F,21,2.8346851440172185
159_winglength_melanogaster_-4.77913_F,27,2.5983760644161116
159_winglength_melanogaster_-4.77913_F,26,2.6588089533220876
159_winglength_melanogaster_-4.77913_F,28,2.585648324704879
159_winglength_melanogaster_-0.57549_F,10,2.552946011168353
159_winglength_melanogaster_-0.57549_F,12,2.8799723309361247
159_winglength_melanogaster_-0.57549_F,14,2.695289036886102
159_winglength_melanogaster_-0.57549_F,15,2.8317349250064163
159_winglength_melanogaster_-0.57549_F,16,2.9235279595531156
159_winglength_melanogaster_-0.57549_F,18,2.4779765530205005
159_winglength_melanogaster_-0.57549_F,21,2.566969106120559
159_winglength_melanogaster_-0.57549_F,21,2.705550166317069
159_winglength_melanogaster_-0.57549_F,21,2.8829300366333763
159_winglength_melanogaster_-0.57549_F,27,2.6069583408130184
159_winglength_melanogaster_-0.57549_F,26,2.6734367580518286
159_winglength_melanogaster_-0.57549_F,28,2.581544028024912
159_winglength_melanogaster_-4.77913_M,10,2.2919911251318874
159_winglength_melanogaster_-4.77913_M,12,2.533314251031604
159_winglength_melanogaster_-4.77913_M,14,2.390512755486788
159_winglength_melanogaster_-4.77913_M,15,2.4919694485706634
159_winglength_melanogaster_-4.77913_M,16,2.5610128349378
159_winglength_melanogaster_-4.77913_M,18,2.2042682932826896
159_winglength_melanogaster_-4.77913_M,21,2.257190124343523
159_winglength_melanogaster_-4.77913_M,21,2.3703960205086205
159_winglength_melanogaster_-4.77913_M,21,2.518485984233692
159_winglength_melanogaster_-4.77913_M,27,2.2780227840574714
159_winglength_melanogaster_-4.77913_M,26,2.3371299211586853
159_winglength_melanogaster_-4.77913_M,28,2.2601251312642843
159_winglength_melanogaster_-0.57549_M,10,2.23036395789196
159_winglength_melanogaster_-0.57549_M,12,2.5591851948564983
159_winglength_melanogaster_-0.57549_M,14,2.3709017341572056
159_winglength_melanogaster_-0.57549_M,15,2.5073642753215086
159_winglength_melanogaster_-0.57549_M,16,2.598103441255476
159_winglength_melanogaster_-0.57549_M,18,2.1565922921099947
159_winglength_melanogaster_-0.57549_M,21,2.2487660640349105
159_winglength_melanogaster_-0.57549_M,21,2.383430490806201
159_winglength_melanogaster_-0.57549_M,21,2.554057254508594
159_winglength_melanogaster_-0.57549_M,27,2.28267649391765
159_winglength_melanogaster_-0.57549_M,26,2.346356526360111
159_winglength_melanogaster_-0.57549_M,28,2.253979352152847
159_winglength_simulans_-4.77913_F,10,2.4336350566069926
159_winglength_simulans_-4.77913_F,12,2.606291669143312
159_winglength_simulans_-4.77913_F,14,2.4675283830964214
159_winglength_simulans_-4.77913_F,15,2.5382913977950445
159_winglength_simulans_-4.77913_F,16,2.5827632314369806
159_winglength_simulans_-4.77913_F,18,2.271886948738449
159_winglength_simulans_-4.77913_F,21,2.4912755171592282
159_winglength_simulans_-4.77913_F,21,2.3724290365740464
159_winglength_simulans_-4.77913_F,27,2.229935448060387
159_winglength_simulans_-4.77913_F,26,2.2883469562211767
159_winglength_simulans_-4.77913_F,28,2.2030639699219057
159_winglength_simulans_-0.57549_F,10,2.4432125851107966
159_winglength_simulans_-0.57549_F,12,2.6549074805798103
159_winglength_simulans_-0.57549_F,14,2.4914695159890314
159_winglength_simulans_-0.57549_F,15,2.5778467787218977
159_winglength_simulans_-0.57549_F,16,2.6318148634665874
159_winglength_simulans_-0.57549_F,18,2.2742323308019268
159_winglength_simulans_-0.57549_F,21,2.532442983968675
159_winglength_simulans_-0.57549_F,21,2.4002309626954466
159_winglength_simulans_-0.57549_F,27,2.24479133268126
159_winglength_simulans_-0.57549_F,26,2.307739767968161
159_winglength_simulans_-0.57549_F,28,2.2114378795341363
159_winglength_simulans_-4.77913_M,10,2.1795111031641516
159_winglength_simulans_-4.77913_M,12,2.37260416517831
159_winglength_simulans_-4.77913_M,14,2.2198860485858325
159_winglength_simulans_-4.77913_M,15,2.2982265055633597
159_winglength_simulans_-4.77913_M,16,2.3464276552085828
159_winglength_simulans_-4.77913_M,18,2.019436415110227
159_winglength_simulans_-4.77913_M,21,2.2502325801234995
159_winglength_simulans_-4.77913_M,21,2.1322599033221836
159_winglength_simulans_-4.77913_M,27,1.98462449218402
159_winglength_simulans_-4.77913_M,26,2.0416874962443585
159_winglength_simulans_-4.77913_M,28,1.9518174010791376
159_winglength_simulans_-0.57549_M,10,2.197656269200498
159_winglength_simulans_-0.57549_M,12,2.413503148515836
159_winglength_simulans_-0.57549_M,14,2.2451684918287524
159_winglength_simulans_-0.57549_M,15,2.3328017442660878
159_winglength_simulans_-0.57549_M,16,2.3868801106828954
159_winglength_simulans_-0.57549_M,18,2.026502326509468
159_winglength_simulans_-0.57549_M,21,2.283602941768352
159_winglength_simulans_-0.57549_M,21,2.1538653913103363
159_winglength_simulans_-0.57549_M,27,1.9946464682346852
159_winglength_simulans_-0.57549_M,26,2.0566130684277066
159_winglength_simulans_-0.57549_M,28,1.958393750993385
150_Duration of incubation_sinensis_120.1551,27.739451784661018,62.13210683685522
119_weight gain_niloticus_NA,26,0.5506803192322852
119_weight gain_niloticus_NA,28,0.6252859665973249
119_weight gain_stratiotes_NA,26,4.780301901373948
119_weight gain_stratiotes_NA,28,6.008255558791208
